DATE	TIME	FIELD
04.06.2025	00:52:50.999	55140.009
04.06.2025	00:53:10.999	55139.958
04.06.2025	00:53:30.999	55139.952
04.06.2025	00:53:50.999	55139.991
04.06.2025	00:54:10.999	55140.008
04.06.2025	00:54:30.999	55139.97
04.06.2025	00:54:50.999	55139.912
04.06.2025	00:55:10.999	55139.924
04.06.2025	00:55:30.999	55139.877
04.06.2025	00:55:50.999	55139.857
04.06.2025	00:56:10.999	55139.758
04.06.2025	00:56:30.999	55139.784
04.06.2025	00:56:50.999	55139.672
04.06.2025	00:57:10.999	55139.624
04.06.2025	00:57:30.999	55139.58
04.06.2025	00:57:50.999	55139.393
04.06.2025	00:58:10.999	55139.343
04.06.2025	00:58:30.999	55139.271
04.06.2025	00:58:50.999	55139.257
04.06.2025	00:59:10.999	55139.145
04.06.2025	00:59:30.999	55139.125
04.06.2025	00:59:50.999	55139.045
04.06.2025	01:00:10.999	55139.024
04.06.2025	01:00:30.999	55138.99
04.06.2025	01:00:50.999	55139
04.06.2025	01:01:10.999	55138.925
04.06.2025	01:01:30.999	55138.911
04.06.2025	01:01:50.999	55138.778
04.06.2025	01:02:10.999	55138.704
04.06.2025	01:02:30.999	55138.612
04.06.2025	01:02:50.999	55138.527
04.06.2025	01:03:10.999	55138.442
04.06.2025	01:03:30.999	55138.386
04.06.2025	01:03:50.999	55138.347
04.06.2025	01:04:10.999	55138.318
04.06.2025	01:04:30.999	55138.254
04.06.2025	01:04:50.999	55138.17
04.06.2025	01:05:10.999	55138.102
04.06.2025	01:05:30.999	55137.982
04.06.2025	01:05:50.999	55137.931
04.06.2025	01:06:10.999	55137.85
04.06.2025	01:06:30.999	55137.792
04.06.2025	01:06:50.999	55137.744
04.06.2025	01:07:10.999	55137.688
04.06.2025	01:07:30.999	55137.659
04.06.2025	01:07:50.999	55137.628
04.06.2025	01:08:10.999	55137.571
04.06.2025	01:08:30.999	55137.56
04.06.2025	01:08:50.999	55137.556
04.06.2025	01:09:10.999	55137.493
04.06.2025	01:09:30.999	55137.423
04.06.2025	01:09:50.999	55137.474
04.06.2025	01:10:10.999	55137.216
04.06.2025	01:10:30.999	55137.234
04.06.2025	01:10:50.999	55137.181
04.06.2025	01:11:10.999	55137.073
04.06.2025	01:11:30.999	55136.991
04.06.2025	01:11:50.999	55136.902
04.06.2025	01:12:10.999	55136.78
04.06.2025	01:12:30.999	55136.68
04.06.2025	01:12:50.999	55136.734
04.06.2025	01:13:10.999	55136.667
04.06.2025	01:13:30.999	55136.676
04.06.2025	01:13:50.999	55136.673
04.06.2025	01:14:10.999	55136.653
04.06.2025	01:14:30.999	55136.672
04.06.2025	01:14:50.999	55136.586
04.06.2025	01:15:10.999	55136.539
04.06.2025	01:15:30.999	55136.531
04.06.2025	01:15:50.999	55136.462
04.06.2025	01:16:10.999	55136.461
04.06.2025	01:16:30.999	55136.436
04.06.2025	01:16:50.999	55136.327
04.06.2025	01:17:10.999	55136.149
04.06.2025	01:17:30.999	55135.924
04.06.2025	01:17:51.000	55135.987
04.06.2025	01:18:11.000	55135.899
04.06.2025	01:18:31.000	55135.772
04.06.2025	01:18:51.000	55135.575
04.06.2025	01:19:11.000	55135.434
04.06.2025	01:19:31.000	55135.4
04.06.2025	01:19:51.001	55135.32
04.06.2025	01:20:11.001	55135.193
04.06.2025	01:20:31.001	55135.152
04.06.2025	01:20:51.001	55134.91
04.06.2025	01:21:11.001	55134.811
04.06.2025	01:21:31.001	55134.939
04.06.2025	01:21:51.001	55134.814
04.06.2025	01:22:11.001	55134.904
04.06.2025	01:22:31.001	55134.84
04.06.2025	01:22:51.001	55134.869
04.06.2025	01:23:11.001	55134.906
04.06.2025	01:23:31.001	55134.924
04.06.2025	01:23:51.001	55134.981
04.06.2025	01:24:11.001	55135.014
04.06.2025	01:24:31.001	55134.937
04.06.2025	01:24:51.001	55134.857
04.06.2025	01:25:11.001	55134.824
04.06.2025	01:25:31.001	55134.823
04.06.2025	01:25:51.001	55134.873
04.06.2025	01:26:11.001	55134.81
04.06.2025	01:26:31.001	55134.623
04.06.2025	01:26:51.001	55134.559
04.06.2025	01:27:11.001	55134.32
04.06.2025	01:27:31.001	55134.191
04.06.2025	01:27:51.001	55134.036
04.06.2025	01:28:11.001	55133.915
04.06.2025	01:28:31.001	55133.687
04.06.2025	01:28:51.001	55133.553
04.06.2025	01:29:11.001	55133.54
04.06.2025	01:29:31.001	55133.516
04.06.2025	01:29:51.001	55133.507
04.06.2025	01:30:11.001	55133.456
04.06.2025	01:30:31.001	55133.273
04.06.2025	01:30:51.001	55133.176
04.06.2025	01:31:11.001	55133.115
04.06.2025	01:31:31.001	55133.077
04.06.2025	01:31:51.001	55133.031
04.06.2025	01:32:11.001	55132.994
04.06.2025	01:32:31.001	55133.015
04.06.2025	01:32:51.001	55133.019
04.06.2025	01:33:11.001	55133.02
04.06.2025	01:33:31.001	55132.962
04.06.2025	01:33:51.001	55132.848
04.06.2025	01:34:11.001	55132.662
04.06.2025	01:34:31.001	55132.6
04.06.2025	01:34:51.001	55132.606
04.06.2025	01:35:11.001	55132.506
04.06.2025	01:35:31.001	55132.606
04.06.2025	01:35:51.001	55132.581
04.06.2025	01:36:11.001	55132.492
04.06.2025	01:36:31.001	55132.48
04.06.2025	01:36:51.001	55132.332
04.06.2025	01:37:11.001	55132.364
04.06.2025	01:37:31.001	55132.416
04.06.2025	01:37:51.001	55132.435
04.06.2025	01:38:11.001	55132.699
04.06.2025	01:38:31.001	55132.817
04.06.2025	01:38:51.001	55132.898
04.06.2025	01:39:11.001	55132.975
04.06.2025	01:39:31.001	55133.004
04.06.2025	01:39:51.001	55133.015
04.06.2025	01:40:11.001	55133.06
04.06.2025	01:40:31.001	55133.02
04.06.2025	01:40:51.001	55133.11
04.06.2025	01:41:11.001	55133.11
04.06.2025	01:41:31.001	55133.087
04.06.2025	01:41:51.001	55133.112
04.06.2025	01:42:11.001	55133.07
04.06.2025	01:42:31.001	55133.05
04.06.2025	01:42:51.001	55133.045
04.06.2025	01:43:11.001	55133.025
04.06.2025	01:43:31.001	55132.969
04.06.2025	01:43:51.001	55132.962
04.06.2025	01:44:11.001	55133.002
04.06.2025	01:44:31.001	55133.011
04.06.2025	01:44:51.001	55132.961
04.06.2025	01:45:11.001	55132.919
04.06.2025	01:45:31.001	55132.899
04.06.2025	01:45:51.001	55132.866
04.06.2025	01:46:11.001	55132.873
04.06.2025	01:46:31.001	55132.818
04.06.2025	01:46:51.001	55132.97
04.06.2025	01:47:11.001	55132.974
04.06.2025	01:47:31.001	55132.894
04.06.2025	01:47:51.001	55132.752
04.06.2025	01:48:11.001	55132.848
04.06.2025	01:48:31.001	55132.847
04.06.2025	01:48:51.001	55132.701
04.06.2025	01:49:11.001	55132.989
04.06.2025	01:49:31.001	55133.02
04.06.2025	01:49:51.001	55132.963
04.06.2025	01:50:11.001	55132.949
04.06.2025	01:50:31.001	55132.88
04.06.2025	01:50:51.001	55132.778
04.06.2025	01:51:11.001	55132.792
04.06.2025	01:51:31.001	55132.788
04.06.2025	01:51:51.001	55132.809
04.06.2025	01:52:11.001	55132.884
04.06.2025	01:52:31.001	55132.826
04.06.2025	01:52:51.001	55132.821
04.06.2025	01:53:11.001	55132.817
04.06.2025	01:53:31.001	55132.791
04.06.2025	01:53:51.001	55132.863
04.06.2025	01:54:11.001	55132.967
04.06.2025	01:54:31.001	55132.782
04.06.2025	01:54:51.001	55132.793
04.06.2025	01:55:11.001	55132.811
04.06.2025	01:55:31.001	55132.892
04.06.2025	01:55:51.001	55133.016
04.06.2025	01:56:11.001	55133.034
04.06.2025	01:56:31.001	55133.04
04.06.2025	01:56:51.001	55133.009
04.06.2025	01:57:11.001	55133.047
04.06.2025	01:57:31.001	55132.997
04.06.2025	01:57:51.001	55132.947
04.06.2025	01:58:11.001	55132.993
04.06.2025	01:58:31.001	55133.008
04.06.2025	01:58:51.001	55133.031
04.06.2025	01:59:11.001	55133.097
04.06.2025	01:59:31.001	55133.11
04.06.2025	01:59:51.001	55133.153
04.06.2025	02:00:11.001	55133.228
04.06.2025	02:00:31.001	55133.198
04.06.2025	02:00:51.001	55133.261
04.06.2025	02:01:11.001	55133.256
04.06.2025	02:01:31.001	55133.271
04.06.2025	02:01:51.001	55133.379
04.06.2025	02:02:11.001	55133.336
04.06.2025	02:02:31.001	55133.308
04.06.2025	02:02:51.001	55133.335
04.06.2025	02:03:11.001	55133.396
04.06.2025	02:03:31.001	55133.468
04.06.2025	02:03:51.001	55133.553
04.06.2025	02:04:11.001	55133.57
04.06.2025	02:04:31.001	55133.634
04.06.2025	02:04:51.001	55133.682
04.06.2025	02:05:11.001	55133.886
04.06.2025	02:05:31.001	55134.306
04.06.2025	02:05:51.001	55134.334
04.06.2025	02:06:11.001	55134.236
04.06.2025	02:06:31.001	55134.349
04.06.2025	02:06:51.001	55134.293
04.06.2025	02:07:11.001	55134.089
04.06.2025	02:07:31.001	55134.006
04.06.2025	02:07:51.001	55133.989
04.06.2025	02:08:11.001	55133.969
04.06.2025	02:08:31.001	55133.902
04.06.2025	02:08:51.001	55133.826
04.06.2025	02:09:11.001	55133.968
04.06.2025	02:09:31.001	55133.98
04.06.2025	02:09:51.001	55133.972
04.06.2025	02:10:11.001	55134.096
04.06.2025	02:10:31.001	55134.127
04.06.2025	02:10:51.001	55134.106
04.06.2025	02:11:11.001	55134.121
04.06.2025	02:11:31.001	55134.036
04.06.2025	02:11:51.001	55134.09
04.06.2025	02:12:11.001	55134.149
04.06.2025	02:12:31.001	55134.087
04.06.2025	02:12:51.001	55134.352
04.06.2025	02:13:11.001	55134.323
04.06.2025	02:13:31.001	55134.515
04.06.2025	02:13:51.001	55134.626
04.06.2025	02:14:11.001	55134.744
04.06.2025	02:14:31.001	55134.826
04.06.2025	02:14:51.001	55134.74
04.06.2025	02:15:11.001	55134.855
04.06.2025	02:15:31.001	55134.778
04.06.2025	02:15:51.001	55134.77
04.06.2025	02:16:11.001	55134.839
04.06.2025	02:16:31.001	55134.869
04.06.2025	02:16:51.001	55134.827
04.06.2025	02:17:11.001	55134.839
04.06.2025	02:17:31.001	55134.795
04.06.2025	02:17:51.001	55134.962
04.06.2025	02:18:11.001	55134.926
04.06.2025	02:18:31.001	55134.965
04.06.2025	02:18:51.001	55134.968
04.06.2025	02:19:11.001	55134.931
04.06.2025	02:19:31.001	55134.862
04.06.2025	02:19:51.001	55134.795
04.06.2025	02:20:11.001	55134.852
04.06.2025	02:20:31.001	55134.855
04.06.2025	02:20:51.001	55134.918
04.06.2025	02:21:11.001	55134.94
04.06.2025	02:21:31.001	55134.89
04.06.2025	02:21:51.001	55134.882
04.06.2025	02:22:11.001	55134.797
04.06.2025	02:22:31.001	55134.775
04.06.2025	02:22:51.001	55134.725
04.06.2025	02:23:11.001	55134.726
04.06.2025	02:23:31.001	55134.704
04.06.2025	02:23:51.001	55134.729
04.06.2025	02:24:11.001	55134.741
04.06.2025	02:24:31.001	55134.771
04.06.2025	02:24:51.001	55134.783
04.06.2025	02:25:11.001	55134.833
04.06.2025	02:25:31.001	55134.833
04.06.2025	02:25:51.001	55134.909
04.06.2025	02:26:11.001	55134.825
04.06.2025	02:26:31.001	55134.805
04.06.2025	02:26:51.001	55134.785
04.06.2025	02:27:11.001	55134.838
04.06.2025	02:27:31.001	55134.754
04.06.2025	02:27:51.001	55134.791
04.06.2025	02:28:11.001	55134.758
04.06.2025	02:28:31.001	55134.7
04.06.2025	02:28:51.001	55134.772
04.06.2025	02:29:11.001	55134.83
04.06.2025	02:29:31.001	55134.853
04.06.2025	02:29:51.001	55134.84
04.06.2025	02:30:11.001	55134.751
04.06.2025	02:30:31.001	55134.752
04.06.2025	02:30:51.001	55134.739
04.06.2025	02:31:11.001	55134.778
04.06.2025	02:31:31.001	55134.856
04.06.2025	02:31:51.001	55134.86
04.06.2025	02:32:11.001	55134.863
04.06.2025	02:32:31.001	55134.851
04.06.2025	02:32:51.001	55134.871
04.06.2025	02:33:11.001	55135.009
04.06.2025	02:33:31.001	55134.988
04.06.2025	02:33:51.001	55135.069
04.06.2025	02:34:11.001	55135.184
04.06.2025	02:34:31.001	55135.194
04.06.2025	02:34:51.001	55135.155
04.06.2025	02:35:11.001	55135.25
04.06.2025	02:35:31.001	55135.19
04.06.2025	02:35:51.001	55135.239
04.06.2025	02:36:11.001	55135.24
04.06.2025	02:36:31.001	55135.153
04.06.2025	02:36:51.001	55135.153
04.06.2025	02:37:11.001	55135.196
04.06.2025	02:37:31.001	55135.057
04.06.2025	02:37:51.001	55135.081
04.06.2025	02:38:11.000	55135.022
04.06.2025	02:38:31.001	55134.966
04.06.2025	02:38:51.001	55134.854
04.06.2025	02:39:11.000	55134.752
04.06.2025	02:39:31.000	55134.877
04.06.2025	02:39:51.000	55134.712
04.06.2025	02:40:11.000	55134.785
04.06.2025	02:40:31.000	55134.778
04.06.2025	02:40:51.000	55134.655
04.06.2025	02:41:11.000	55134.604
04.06.2025	02:41:31.000	55134.445
04.06.2025	02:41:51.000	55134.081
04.06.2025	02:42:11.000	55134.218
04.06.2025	02:42:31.000	55133.967
04.06.2025	02:42:51.000	55133.899
04.06.2025	02:43:11.000	55133.775
04.06.2025	02:43:31.000	55133.613
04.06.2025	02:43:51.000	55133.478
04.06.2025	02:44:11.000	55133.519
04.06.2025	02:44:31.000	55133.354
04.06.2025	02:44:51.000	55133.437
04.06.2025	02:45:11.000	55133.001
04.06.2025	02:45:31.000	55133.083
04.06.2025	02:45:51.000	55133.13
04.06.2025	02:46:11.000	55132.899
04.06.2025	02:46:31.000	55132.732
04.06.2025	02:46:51.000	55132.682
04.06.2025	02:47:11.000	55132.563
04.06.2025	02:47:31.000	55132.468
04.06.2025	02:47:51.000	55132.387
04.06.2025	02:48:11.000	55132.353
04.06.2025	02:48:31.000	55132.255
04.06.2025	02:48:51.000	55132.27
04.06.2025	02:49:11.000	55132.351
04.06.2025	02:49:31.000	55132.305
04.06.2025	02:49:51.000	55132.262
04.06.2025	02:50:11.000	55132.155
04.06.2025	02:50:31.000	55132.13
04.06.2025	02:50:51.000	55132.024
04.06.2025	02:51:11.000	55131.966
04.06.2025	02:51:31.000	55131.83
04.06.2025	02:51:51.000	55131.692
04.06.2025	02:52:11.000	55131.571
04.06.2025	02:52:31.000	55131.485
04.06.2025	02:52:51.000	55131.507
04.06.2025	02:53:11.000	55131.507
04.06.2025	02:53:31.000	55131.505
04.06.2025	02:53:51.000	55131.495
04.06.2025	02:54:11.000	55131.541
04.06.2025	02:54:31.000	55131.57
04.06.2025	02:54:51.000	55131.561
04.06.2025	02:55:11.000	55131.542
04.06.2025	02:55:31.000	55131.505
04.06.2025	02:55:51.000	55131.452
04.06.2025	02:56:11.000	55131.481
04.06.2025	02:56:31.000	55131.361
04.06.2025	02:56:51.000	55131.5
04.06.2025	02:57:11.000	55131.557
04.06.2025	02:57:31.000	55131.595
04.06.2025	02:57:51.000	55131.645
04.06.2025	02:58:11.000	55131.6
04.06.2025	02:58:31.000	55131.553
04.06.2025	02:58:51.000	55131.463
04.06.2025	02:59:11.000	55131.323
04.06.2025	02:59:31.000	55131.255
04.06.2025	02:59:51.000	55131.246
04.06.2025	03:00:11.000	55131.168
04.06.2025	03:00:31.000	55131.126
04.06.2025	03:00:51.000	55131.158
04.06.2025	03:01:11.000	55131.092
04.06.2025	03:01:31.000	55131.114
04.06.2025	03:01:51.000	55131.097
04.06.2025	03:02:11.000	55131.142
04.06.2025	03:02:31.000	55131.137
04.06.2025	03:02:51.000	55131.066
04.06.2025	03:03:11.000	55131.015
04.06.2025	03:03:31.000	55131.038
04.06.2025	03:03:51.000	55131.037
04.06.2025	03:04:11.000	55131.019
04.06.2025	03:04:31.000	55131.032
04.06.2025	03:04:51.000	55130.999
04.06.2025	03:05:11.000	55130.989
04.06.2025	03:05:31.000	55130.938
04.06.2025	03:05:51.000	55130.902
04.06.2025	03:06:11.000	55130.844
04.06.2025	03:06:31.000	55130.783
04.06.2025	03:06:51.000	55130.715
04.06.2025	03:07:11.000	55130.667
04.06.2025	03:07:31.000	55130.511
04.06.2025	03:07:51.000	55130.364
04.06.2025	03:08:11.000	55130.162
04.06.2025	03:08:31.000	55130.005
04.06.2025	03:08:51.000	55129.743
04.06.2025	03:09:11.000	55129.484
04.06.2025	03:09:31.000	55129.245
04.06.2025	03:09:51.000	55129.073
04.06.2025	03:10:11.000	55128.909
04.06.2025	03:10:31.000	55128.67
04.06.2025	03:10:51.000	55128.492
04.06.2025	03:11:11.000	55128.301
04.06.2025	03:11:31.000	55128.127
04.06.2025	03:11:51.000	55127.898
04.06.2025	03:12:11.000	55127.737
04.06.2025	03:12:31.000	55127.507
04.06.2025	03:12:51.000	55127.365
04.06.2025	03:13:11.000	55127.306
04.06.2025	03:13:31.000	55127.188
04.06.2025	03:13:51.000	55127.01
04.06.2025	03:14:11.000	55126.886
04.06.2025	03:14:31.000	55126.737
04.06.2025	03:14:51.000	55126.613
04.06.2025	03:15:11.000	55126.579
04.06.2025	03:15:31.000	55126.437
04.06.2025	03:15:51.000	55126.397
04.06.2025	03:16:11.000	55126.312
04.06.2025	03:16:31.000	55126.303
04.06.2025	03:16:51.000	55126.2
04.06.2025	03:17:11.000	55126.182
04.06.2025	03:17:31.000	55126.173
04.06.2025	03:17:51.000	55126.051
04.06.2025	03:18:11.000	55126.043
04.06.2025	03:18:31.000	55125.843
04.06.2025	03:18:51.001	55125.814
04.06.2025	03:19:11.001	55125.665
04.06.2025	03:19:31.001	55125.634
04.06.2025	03:19:51.001	55125.558
04.06.2025	03:20:11.001	55125.478
04.06.2025	03:20:31.001	55125.472
04.06.2025	03:20:51.001	55125.426
04.06.2025	03:21:11.001	55125.399
04.06.2025	03:21:31.001	55125.409
04.06.2025	03:21:51.001	55125.343
04.06.2025	03:22:11.001	55125.301
04.06.2025	03:22:31.001	55125.305
04.06.2025	03:22:51.001	55125.306
04.06.2025	03:23:11.001	55125.327
04.06.2025	03:23:31.001	55125.424
04.06.2025	03:23:51.001	55125.458
04.06.2025	03:24:11.001	55125.525
04.06.2025	03:24:31.001	55125.598
04.06.2025	03:24:51.001	55125.597
04.06.2025	03:25:11.001	55125.623
04.06.2025	03:25:31.001	55125.63
04.06.2025	03:25:51.001	55125.682
04.06.2025	03:26:11.001	55125.671
04.06.2025	03:26:31.001	55125.702
04.06.2025	03:26:51.001	55125.678
04.06.2025	03:27:11.001	55125.711
04.06.2025	03:27:31.001	55125.729
04.06.2025	03:27:51.001	55125.79
04.06.2025	03:28:11.001	55125.552
04.06.2025	03:28:31.001	55125.627
04.06.2025	03:28:51.001	55125.667
04.06.2025	03:29:11.001	55125.664
04.06.2025	03:29:31.001	55125.659
04.06.2025	03:29:51.001	55125.751
04.06.2025	03:30:11.001	55125.7
04.06.2025	03:30:31.001	55125.744
04.06.2025	03:30:51.001	55125.788
04.06.2025	03:31:11.001	55125.874
04.06.2025	03:31:31.001	55125.83
04.06.2025	03:31:51.001	55125.92
04.06.2025	03:32:11.001	55125.729
04.06.2025	03:32:31.001	55125.826
04.06.2025	03:32:51.001	55125.617
04.06.2025	03:33:11.001	55125.319
04.06.2025	03:33:31.001	55125.188
04.06.2025	03:33:51.001	55125.109
04.06.2025	03:34:11.001	55124.866
04.06.2025	03:34:31.001	55125.002
04.06.2025	03:34:51.001	55124.957
04.06.2025	03:35:11.001	55125.058
04.06.2025	03:35:31.001	55125.081
04.06.2025	03:35:51.001	55125.165
04.06.2025	03:36:11.001	55125.333
04.06.2025	03:36:31.001	55125.375
04.06.2025	03:36:51.001	55125.502
04.06.2025	03:37:11.001	55125.568
04.06.2025	03:37:31.001	55125.629
04.06.2025	03:37:51.001	55125.599
04.06.2025	03:38:11.001	55125.67
04.06.2025	03:38:31.001	55125.769
04.06.2025	03:38:51.001	55125.863
04.06.2025	03:39:11.001	55125.934
04.06.2025	03:39:31.001	55126.138
04.06.2025	03:39:51.001	55126.306
04.06.2025	03:40:11.001	55126.414
04.06.2025	03:40:31.001	55126.548
04.06.2025	03:40:51.001	55126.727
04.06.2025	03:41:11.001	55126.982
04.06.2025	03:41:31.001	55127.041
04.06.2025	03:41:51.001	55127.112
04.06.2025	03:42:11.001	55127.236
04.06.2025	03:42:31.001	55127.283
04.06.2025	03:42:51.001	55127.45
04.06.2025	03:43:11.001	55127.501
04.06.2025	03:43:31.001	55127.719
04.06.2025	03:43:51.001	55127.803
04.06.2025	03:44:11.001	55128.027
04.06.2025	03:44:31.001	55128.118
04.06.2025	03:44:51.001	55128.083
04.06.2025	03:45:11.001	55128.046
04.06.2025	03:45:31.001	55128.108
04.06.2025	03:45:51.001	55128.128
04.06.2025	03:46:11.001	55128.19
04.06.2025	03:46:31.001	55128.316
04.06.2025	03:46:51.001	55128.258
04.06.2025	03:47:11.001	55128.22
04.06.2025	03:47:31.001	55128.278
04.06.2025	03:47:51.001	55128.186
04.06.2025	03:48:11.001	55128.336
04.06.2025	03:48:31.001	55128.383
04.06.2025	03:48:51.001	55128.575
04.06.2025	03:49:11.001	55128.447
04.06.2025	03:49:31.001	55128.495
04.06.2025	03:49:51.001	55128.595
04.06.2025	03:50:11.001	55128.782
04.06.2025	03:50:31.001	55128.83
04.06.2025	03:50:51.001	55128.988
04.06.2025	03:51:11.001	55129.148
04.06.2025	03:51:31.001	55129.298
04.06.2025	03:51:51.001	55129.433
04.06.2025	03:52:11.001	55129.541
04.06.2025	03:52:31.001	55129.527
04.06.2025	03:52:51.001	55129.679
04.06.2025	03:53:11.001	55129.73
04.06.2025	03:53:31.001	55129.635
04.06.2025	03:53:51.001	55129.949
04.06.2025	03:54:11.001	55129.956
04.06.2025	03:54:31.001	55130.008
04.06.2025	03:54:51.001	55130.108
04.06.2025	03:55:11.001	55130.28
04.06.2025	03:55:31.001	55130.217
04.06.2025	03:55:51.001	55130.393
04.06.2025	03:56:11.001	55130.031
04.06.2025	03:56:31.001	55130.016
04.06.2025	03:56:51.001	55129.93
04.06.2025	03:57:11.001	55129.637
04.06.2025	03:57:31.001	55129.644
04.06.2025	03:57:51.001	55129.27
04.06.2025	03:58:11.001	55129.352
04.06.2025	03:58:31.001	55129.487
04.06.2025	03:58:51.001	55129.349
04.06.2025	03:59:11.001	55129.258
04.06.2025	03:59:31.001	55129.076
04.06.2025	03:59:51.001	55128.994
04.06.2025	04:00:11.001	55128.908
04.06.2025	04:00:31.001	55128.929
04.06.2025	04:00:51.001	55128.751
04.06.2025	04:01:11.001	55128.788
04.06.2025	04:01:31.001	55128.683
04.06.2025	04:01:51.001	55128.672
04.06.2025	04:02:11.001	55128.579
04.06.2025	04:02:31.001	55128.581
04.06.2025	04:02:51.001	55128.466
04.06.2025	04:03:11.001	55128.453
04.06.2025	04:03:31.001	55128.411
04.06.2025	04:03:51.001	55128.3
04.06.2025	04:04:11.001	55128.145
04.06.2025	04:04:31.001	55128.094
04.06.2025	04:04:51.001	55128.116
04.06.2025	04:05:11.001	55128.18
04.06.2025	04:05:31.001	55128.307
04.06.2025	04:05:51.001	55128.268
04.06.2025	04:06:11.001	55128.162
04.06.2025	04:06:31.001	55128.012
04.06.2025	04:06:51.001	55128.011
04.06.2025	04:07:11.001	55127.845
04.06.2025	04:07:31.001	55127.875
04.06.2025	04:07:51.001	55128.14
04.06.2025	04:08:11.001	55128.21
04.06.2025	04:08:31.001	55128.211
04.06.2025	04:08:51.001	55128.161
04.06.2025	04:09:11.001	55128.054
04.06.2025	04:09:31.001	55128.052
04.06.2025	04:09:51.001	55128.172
